"ASV","B1-1-2019","B1-2-2019","B1-3-2019","B1-4-2020","B10-1-2019","B10-2-2019","B10-3-2019","B10-4-2020","B11-1-2019","B11-2-2019","B11-3-2019","B11-4-2020","B12-1-2019","B12-2-2019","B12-3-2019","B12-4-2020","B13-1-2019","B13-2-2019","B13-3-2019","B13-4-2020","B14-1-2019","B14-2-2019","B14-3-2019","B14-4-2020","B15-1-2019","B15-2-2019","B15-3-2019","B15-4-2020","B16-1-2019","B16-2-2019","B16-3-2019","B16-4-2020","B17-1-2019","B17-2-2019","B17-3-2019","B17-4-2020","B18-1-2019","B18-2-2019","B18-3-2019","B18-4-2020","B19-1-2019","B19-2-2019","B19-3-2019","B19-4-2020","B2-1-2019","B2-2-2019","B2-3-2019","B2-4-2020","B20-1-2019","B20-2-2019","B20-3-2019","B20-4-2020","B3-1-2019","B3-2-2019","B3-3-2019","B3-4-2020","B4-1-2019","B4-2-2019","B4-3-2019","B4-4-2020","B5-1-2019","B5-2-2019","B5-3-2019","B5-4-2020","B6-1-2019","B6-2-2019","B6-3-2019","B6-4-2020","B7-1-2019","B7-2-2019","B7-3-2019","B7-4-2020","B8-1-2019","B8-2-2019","B8-3-2019","B8-4-2020","B9-1-2019","B9-2-2019","B9-3-2019","B9-4-2020"
"191",0.000139140114094894,0,0,0.000944166581606614,0,0.000166011842178075,0,0.00662488099016185,0,0,0,0,0,0.000903779735967206,0,0.00120585701981051,0,0.000138552130239002,0.000267692008176774,0.000926315789473684,0,0,0,0,0,0,0.00109919099542737,0.0021978021978022,0,0,0,0.00103874519580347,0,0,0,0.00488541767106997,0,0,0,0,0,0,0.00020891849857239,0,0,0.00190214906264289,0,0.00016373885990971,0,0,0.00154492242748656,0.00610664283586536,0,0,0,0,0,0,0.000219202104340202,6.87001923605386e-05,0,0,0,0,0,0,0.000157965405576179,0.000866219968917989,0,0,0,0,0,7.41949844190533e-05,6.58674746410223e-05,0.000601426239367643,6.79463224052998e-05,0.0044363436274847,0.00139258133941005,6.10786489402854e-05
"192",0,0,0,0.000688986424415637,0,0,0.00208177471294278,0,0,0,0,0,0,0,0.000647915237441878,0,0,0,0.00163048768616762,0,0.000493357296402016,0.000412802377741696,0.00282272291950199,0,0,0,0.000307773478719662,0,0,0,0.000833496764071387,0,0,0.00106287574318265,0,0,0.000573297811351297,0.000717017208413002,0.00538860918816866,0.000859780942768495,0,0.000529898504055762,0.00185705332064347,0,0,0.00111568358481939,0,0,0,0,0.00359031268359553,0.000208519511468573,0.00101779690589741,0.000305668150707688,0.00309920835438774,0.000967656095023829,0.000350285004617393,0,0.0020604997807979,0,0.00088298364377917,0.000715137067938021,0.00292745137822092,0,0.000728332119446468,0.000725727022964077,0.00304083405734144,0,0.00084088914887394,0.000260980765717567,0.00117869922121659,0,0,0,0.000559873534448689,0.000240570495747057,0.000577543740445048,0,0.00312275815504072,0
"193",0.00483511896479755,0.00154031372826741,0,0.00076554047157293,0.000534587832780926,0.00149410657960268,0,0,0,0.00148867629832097,0,0,0.00172092058884512,0.000193667086278687,0,0,0,0.000658122618635262,0.00087608293585126,0.000505263157894737,0,0.000660483804386713,0.000151217299259035,0,0.000270541856690114,0.00208489985644952,0,0.00178021978021978,0.00138806266111442,9.05182167911292e-05,0,0,0.00211816976355715,0,0,0.000128563622922894,0.00050585101001585,0,0.000157331655129012,0,0.000227367917190211,0.000489137080666857,0,0,0.000224702269492922,0.000219478737997257,3.44198533714246e-05,0,0.00436658789684578,0,0,0,0.00130859602186809,0,6.7374094660603e-05,0,0.0020061777537178,0.00125046618256806,0,0,0.000798889963419249,0.000476758045292014,0,0.000433044636908728,0,0.00095899642320253,0,0,0.00164521789997075,0.00125270767544432,0,0.000357410915329354,0.000646807287362104,0.00218875204036207,0,5.15508205172266e-05,0.000917275352471547,0,0,0
"194",0,8.85237774866329e-05,0,0.000944166581606614,0,0,0.000455388218456234,0.00210250714059029,0,0,0.000190288922013257,0.00229288101881267,0,0,0,0.00581395348837209,0,0,0.000632726564781466,0.00130526315789474,0,0,0.000352840364937749,0.00229174144738659,7.72976733400325e-05,0,0,0.000571428571428571,0,0.000181036433582258,0.00102961364973524,0.00055399743776185,8.61044619332174e-05,0,0.000726157818299177,0.00141419985215183,0,8.69111767773336e-05,0.000275330396475771,0.000373817801203693,0,0.000285329963722333,0.00150885582302282,0.00411178927079987,0,0.000219478737997257,0,0.00128651961357629,0,0,0.00106621406967383,0.00160857908847185,0.000116319646388275,0,0.000404244567963618,0.000774124876019063,0,0,0.000789127575624726,0.00185490519373454,0,0,0,0.000699533644237175,0,0,0,0.000535018216096405,0,0.00046976537829162,0.000294674805304146,0.000714821830658708,3.59337381867836e-05,0,0,0.000223386888907982,6.79463224052998e-05,0,0.000210997172637887,0.0019748763157359
"195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049116580108046,0,0,0,0,0,0,0,0,0,0
"196",0.001634896340615,0.000743599730887716,0,0,0.000694964182615204,0.000525704166897239,0,0.000833068867026341,0,0,0,0,0.000912295251917893,0.00271133920790162,0,0,0,0,0.00121678185534897,0,0,0.00112832649916064,0,0,0,0.000991181898967804,0,0.000791208791208791,0,0.000181036433582258,0,0,0.00034441784773287,0.000797156807386986,0,0.00179989072092052,0.000539574410683573,0,0,0.000523344921685171,0.000442769101896727,0,0.000464263330160867,0,0.000923775996804234,0.00065843621399177,0,0,0,0,0.000174075766477359,0,0.00287891124810981,0.00542228719516247,0,0,0.00073241410056364,0,0.00311266988163086,0,0.00155573308665854,0.00257449344457688,0,0.000466355762824783,0.0010924981791697,0,0,0,0.00120649312664522,0,0,0,0.000467138596428186,0,0,0,0.00214030915576694,0,0,0.000407190992935236
"197",0.00031306525671351,0,0,0.00191385117893233,0,0.000442698245808201,0,0.000198349730244367,0,0.00014642717688403,0.000190288922013257,0.00146412884333821,0,6.4555695426229e-05,0,0.0037037037037037,0,0.000207828195358504,0,0.000378947368421053,0,0,0.000352840364937749,0.00162906922163625,0,0.000136714744685214,0.000747449876890608,0.000857142857142857,0,2.26295541977823e-05,0,0.00103874519580347,0,0.000697512206463613,0.00710020977892529,0.000321409057307235,0,0,0.000747325361862807,0.000112145340361108,0,0,0.000858887160797604,0.00424028268551237,0,0.00034750800182899,0,0.000210521391312484,0,2.75968649961364e-05,0.00191483343125095,0.00274054215072982,0,0.000146189115555851,0.000269496378642412,0.000435445242760723,0,0.000241318035232433,0,0.00130530365485023,0,0.000143027413587604,0.000260862003999884,0.000766155896069287,0,0,0,0.000433109984458995,0,0,0.000841928015154704,0.000178705457664677,0,0.000185487461047633,0.0005928072717692,0.000240570495747057,0,0.000103170782034528,0,0.00142516847527333
"198",0,0,0,0,0,0,0,0.00115042843541733,0,0,0,0.022293433520263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605131515249314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324694667858207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199",0,0,0.00114147107084255,0.000408288251505563,0,0.00102373969343146,0.00393585531665745,0,0,0,0,0,0.00010366991499067,0.0017752816242213,0.00144828111898773,0.000861326442721792,0,0.000796674748874264,0,0.000589473684210526,0.000740035944603024,0.000935685389547844,0,0.00171190324985504,0,0.000854467154282589,0.00153886739359831,0,6.60982219578293e-05,0.000927811722109074,0.00220631496371838,0,0,0.00222539608728867,0,0.00305338604441873,0,0,0.000983322844556325,0,0,0,0.000835673994289561,0,0,0,0.000275358826971397,0,0.000136990992842221,0,0,0.000297885016383676,0.000378038850761894,0.00135557179879062,0.0022233451237999,0,0.000413973187275101,0,0.000789127575624726,0.000618301731244847,0.000378421561619644,0.000143027413587604,0.00124634068577722,0.000499666888740839,0,0,0,0,0,0,0.000505156809092823,0.000750562922191644,0,0,0,0.000103101641034453,0.00010191948360795,0.000619024692207167,0,0
"200",0,0,0,0,0,0,0,0,0,0,0.0002220037423488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004149377593361,0,0,0,0,0,0,0,0,0.000136990992842221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442952672230574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",0,0.000212457065967919,0,0,0,0,0.00214683017272225,0,0,0,0.00158574101677714,0.00218238072874941,0,0.00116200251767212,0,0.000473729543496985,0,0,0,0,0,0.0006329636458706,0,0,0,0.00123043270216693,0,0.00116483516483516,0,0,0,0,8.61044619332174e-05,0.000232504068821204,0,0.00282839970430367,0,0,0.00078665827564506,0.00317745131023139,9.57338598695626e-05,0,0,0,0.000224702269492922,0,0,0.00128651961357629,0,0.00322883320454796,0,0,0,0.00489069041132301,0.00185278760316658,0,0,0,0,0,0.000210234200899802,0,0,0.0011325782811459,0,0,0,0,0,0,0,0,0,0,0,0.000171836068390755,0,0,0.000506393214330928,0.00105869658163161
"203",0.00198274662585223,0.000495733153925144,0.00114147107084255,0.001046238644483,0.000400940874585694,0.000498035526534226,3.2527729889731e-05,3.96699460488734e-05,0.00173360300491188,7.32135884420148e-05,0,0.000221000580126523,0.00058055152394775,0.00119428036538524,0,0,0,0.000381018358157257,7.30069113209384e-05,0.000210526315789474,0.00116291362723332,0.000688003962902826,0.000504057664196784,0.000165668056437585,0.000154595346680065,0.000375965547884339,0,0.000197802197802198,0.000132196443915659,2.26295541977823e-05,0.000931555206903314,6.92496797202313e-05,0.00167042656150442,0.00179360281662072,0,6.4281811461447e-05,0.000488989309681988,0.000195550147749001,0.000235997482693518,0.000299054240962955,0.000335068509543469,0.000244568540333428,0.0019266928201676,0.000192740122068744,0.000724040646143859,0.00062185642432556,0.000275358826971397,0.00257303922715258,3.42477482105552e-05,0.000165581189976819,0,0.00214477211796247,0.00125043619867396,0,0,4.83828047511914e-05,0.000127376365315416,0,0.000263042525208242,0.000114500320600898,0.000420468401799605,0.000381406436233611,0.00402886872844265,0.00169886742171885,0.000691915513474144,0.0012181846456897,0,0.000509541158187053,0.000292483182217023,0.000208784612574053,4.20964007577352e-05,0,0.00384490998598584,0,3.29337373205111e-05,0.000137468854712604,0.000747409546458298,0.000206341564069056,0,0
"204",0,0.000194752310470592,0.00271099379325105,0.00150556292742676,0,0,0.0018866083336044,0.000634719136781974,0,0.000536899648574775,0.000951444610066284,0.00041437608773723,0,0.00029050062941803,0.00304901288207943,0.000732127476313523,0,0,0.00150880950063273,0.00126315789473684,0,0,0.00126014416049196,0.000358947455614767,0.000772976733400325,0.000239250803199125,0,0.000571428571428571,0.000363540220768061,0,0.00254951951363012,0.00180049167272601,0,0,0.00161368404066484,0.000385690868768682,0.000236063804674063,0.000956022944550669,0.0020059786028949,0,7.1800394902172e-05,0.000896751314555904,0.00299449847953759,0.000224863475746868,0.000274636107158016,0,0.00144563384159983,0,0.000119867118736943,0,0.00141436560262854,0,0.000145399557985344,0,0.00269496378642412,0.00106442170452621,0.000318440913288539,0,0,0.00164880461665293,0,0,0.00191298802933248,0,0,0,0,0,0.000511845568879789,0,0.00126289202273206,0.000571857464526967,0.00125768083653743,0,0,0.000326488529942435,0,0,0.000464193779803351,0.00022395504611438
"205",0,0,0,0.000688986424415637,0,0,0,0.00261821643922564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00607449540271143,0,0,0,0.000615384615384615,0,0,0,0,0.000241092493413009,0,0,0.00064281811461447,0.00040468080801268,0.000152094559360334,0,0,0,0,0,0,0,0,0,0,0,0,0.000543986770241748,0,0,0.00520964848162669,0,0.000435445242760723,0,0,0,0,0,0.0099642431466031,0,0,0,0,0,0.000636926447733816,0,0,0,0,0,0,0,0,0,0,0,0
"206",0,0,0.000570735535421274,0.000791058487292028,0,0,0.00182155287382494,0.000912408759124088,0,0,0,0.000469626232768861,6.22019489944018e-05,0,0.00403994206875524,0,0,0.000242466227918254,0.00255524189623284,0.000631578947368421,0,0.000908165231031731,0.000756086496295176,0.000193279399177182,0.000657030223390276,0.000205072117027821,0.00123109391487865,0.000307692307692308,0.000660982219578293,0,0.00186311041380663,0.000380873238461272,0,0.000498223004616866,0.00121026303049863,0.000321409057307235,0,0.00219450721362767,0,0,0,0.000489137080666857,0.00550152046240628,0.00157404433022808,0,0,0.00141121398822841,0.000725129236743,0,0,0.00195835237287029,0.000625558534405719,0.000116319646388275,0,0.000943237325248442,0,0,0,0,0.00109920307776862,0,0.000715137067938021,0,0,0,0.000233269400238453,0,0,0,0,0.00176804883182488,0.0012151971121198,0.000539006072801754,0,0,0,0,0,0.000801789256023969,0.000305393244701427
"208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218466611706513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",0,0.000407209376438511,0.00107012912891489,0,0.0017908692398161,0.0013280947374246,0,0,6.42075187004398e-05,7.32135884420148e-05,0.000666011227046399,0,0,0.00142022529937704,0.00114337983077978,0.000129198966408269,0,0,0,0,3.52398068858583e-05,0.000247681426645017,0.00110892686123293,0,0.000115946510010049,0.000444322920226946,0,0.00101098901098901,0,0,0,0,0,9.96446009233733e-05,0,0,0,0,0.000235997482693518,0.000373817801203693,0,0,0,0.000128493414712496,0,0,3.44198533714246e-05,0,0,0.000358759244949774,0.000805100419957787,0,0.000523438408747237,0,0.000101061141990904,0,0,0,0.00157825515124945,0,0.00130345204557877,0,0.000434770006666473,0,0,0,0.000276439459758313,0.000433109984458995,0,0,8.41928015154704e-05,0,0,0,0,0,0,0.000343902606781759,0,0
"210",0,0.000194752310470592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192676317007072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395204847846134,0,0,0,0,0
"211",0,0,0,0,0,0.0496375408112445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",0,0,0.000214025825782978,0.00359804021639277,0,0,0,0.000515709298635354,0,0,0,0.00165750435094892,8.29359319925358e-05,0,0,0.000430663221360896,0.00032688478797064,0,0,0.000252631578947368,0.000246678648201008,0,0.000201623065678714,0.00314769307231411,0.000463786040040195,0,0,0.00127472527472527,0.0011236697732831,0,0,0.000761746476922544,0.000120546246706504,0,0,0.00247484974126571,0,0,0,0.00104668984337034,4.78669299347813e-05,0,0,0.00167041439126245,0,0,0,0.00261982175855536,0,0,0,0.00187667560321716,0,0,0,0.00370128456346614,0,0,0,0.000595401667124668,0.00134549888575874,0,0,0.000732844770153231,7.28332119446468e-05,0,0,0.000611449389824463,0,0,0,0.00128667929518567,0,0,0,0.00159807543603402,0,0,8.43988690551547e-05,0.000794022436223711
"213",0.000591345484903298,0,0.00164086466433616,0,0,0,0,0,0.000449452630903079,0,0.00145888173543497,2.76250725158154e-05,0,0,0.0096043905785502,0,0,0,0.00180083714591648,0,0.00398209817810198,0,0.000554463430616463,0,0.00340109762696143,0,0,0,0,0,0,0,0,0,0.000161368404066484,0,0.000573297811351297,0.00406309751434034,0.00188797986154814,0,0,0,0,0,0,0,0.000653977214057068,0.00273677808706229,0,0,0.000239354178906369,0,0,0,0.00488462186289372,0,0,0,0.00153441473038141,0,0.000756843123239289,0,0,0,0.00291332847778587,0,0,0,0,0,0,0.00175131348511384,0,0,0,0.00015465246155168,0,0,0.00308055872051314,0
"214",0,0,0,0,0,0,0,0.00111075848936845,0,0,0,0,0,0,0,0,0,0.00394873571181157,0,0,0,0,0.00171379605826907,0.000276113427395974,0.0016618999768107,0.000751931095768679,0.000483644037988041,0.000945054945054945,0,0,0,0,0,0,0.00435694690979506,0.000128563622922894,0,0,0.000589993706733795,0.00702777466262943,0,0,0.00452656746906846,0.000449726951493736,0,0,0.00044745809382852,0,0,0,0.00293752855930544,0.00294906166219839,0,0,0,0,0,0,0,0,0,0,0.000144923335555491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",0,0.000177047554973266,0.000713419419276593,0.000382770235786465,0,0.000249017763267113,0.00149627557492763,0.000991748651221834,0,0.000341663412729403,0,0.000303875797673969,0,0.00142022529937704,0.00457351932311914,0,8.91503967192654e-05,0,0.000778740387423343,0,0,0,0.000453651897777106,0.000386558798354364,0.000850274406740357,0.000239250803199125,0.000659514597256419,0.000417582417582418,0.000925375107409611,0,0.000735438321239459,0,0,0,0.00217847345489753,0.000514254491691576,0.00050585101001585,0.000478011472275335,0,0.000598108481925909,0,0.000733705621000285,0.00543188096288215,0,0,0.000182898948331047,0.000688397067428493,0.000654955439638839,0,0,0.00200187131448963,0.000238308013106941,0,0,0.00175172646117568,0.000870890485521446,0.000477661369932809,0,0,0.00130530365485023,0,0,0,0,0,0,0.00165863675854988,0,0.000584966364434045,0,0.000884024415912439,0.000750562922191644,0.000970210931043156,0,0,0.000309304923103359,0.0001358926448106,0,0.000337595476220619,0
"219",0.000834840684569361,0,0,0,0,0.00229649715013004,0,0,0.000321037593502199,0.000536899648574775,0,0,0,0.000193667086278687,0,0,0,0,0.00158181641195366,0,0,0.00112832649916064,0,0,0,0,0.000483644037988041,0,0,0,0.00323592861345362,0.000657871957342197,0,0,0,0.000578536303153023,0.00151755303004755,0,0,0.000971926283129603,0,0.00240492397994538,0,0,0,0.000841335162322817,0.00141121398822841,0,0.00626733792253159,0.000827905949884093,0,0.00160857908847185,0.00264627195533326,0,0.00114535960923025,0,0.000477661369932809,0,0,0,0,0,0,3.3311125916056e-05,0,0.00103675288994868,0.000513387568122581,7.64311737280579e-05,0.00175489909330214,0.00193125766630999,0.00311513365607241,0,0,0.00363555423653361,0.00194309050191016,0.000120285247873529,0,0.000825366256276223,0,0.000305393244701427
"220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289050994897086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221",0.000626130513427021,0,0.00263965185132339,0.000178626110033684,0.000187105741473324,0,0.000618026867904889,0,0.000931009021156377,0,0.00057086676603977,0.000221000580126523,0.000829359319925358,0,0.000114337983077979,0,0.00112923835844403,0.000346380325597506,0.00209286479120023,0,0.00123339324100504,0,0.000100811532839357,0,0.00471515807374198,0.000102536058513911,0,0.000307692307692308,0.00452772820411131,0,0,0,0,0.000930016275284817,0,0,0,0,0,0,0.000347035242027164,0,0,0,0,0,0.00206519120228548,0,1.71238741052776e-05,0,0.000304632591335379,0,0.00107595672909154,0,0.000101061141990904,0.000919273290272637,9.55322739865618e-05,0,0.000131521262604121,0.000435101218283411,4.20468401799605e-05,0.00386174016686532,0.00246369670444335,0,0.00251274581209031,0.00300658338085117,0.00177711081273201,0,0.000402164375548406,0.000443667301719863,0.000589349610608293,0.000571857464526967,0,0.00159519216500965,0.000428138585166645,0.000412406564137813,0.000645490062850348,0,0.00126598303582732,0.00128265162774599
"223",0,0.00010622853298396,0,0.000127590078595488,0.00021383513311237,0.00149410657960268,0.000780665517353544,7.93398920977467e-05,0.000321037593502199,0.00434400624755955,0.000412292664362056,8.28752175474461e-05,0.000207339829981339,0.000484167715696717,0.000647915237441878,0.00111972437553833,0,0,0.000389370193711671,0,0,0.000110080634064452,0,0.000414170141093961,0.00127541161011054,0.00123043270216693,0.000307773478719662,0.000549450549450549,0.000297441998810232,0.00110884815569133,0.00024514610707982,0,0.000378859632506156,0.000166074334872289,0.000887526222365661,0.00215344068395847,1.68617003338617e-05,0,0.000747325361862807,0.000149527120481477,2.39334649673907e-05,0,9.28526660321734e-05,0.00295534853838741,0.000199735350660375,0.000402377686328304,0,0,0,0.000165581189976819,0,0.0022043491212392,0.00101779690589741,0.00108977340687089,0.000269496378642412,7.25742071267871e-05,0.000573193643919371,0.000460698067261918,0.000263042525208242,0.00171750480901347,0.00134549888575874,0,2.89846671110982e-05,0,0.00112891478514202,0,0,0,3.65603977771278e-05,0,0,0.00085778619679045,0,0,0,6.87344273563021e-05,0,0.000103170782034528,0.00160357851204794,0.000468269641875522
"224",0.000278280228189787,0.00239014199213909,0,0,0.00050785844114188,0.000498035526534226,0.000195166379338386,0,0.000192622556101319,0.00100058570870754,0.000190288922013257,0.000276250725158154,0,0.00161389238565572,0.000609802576415885,0,0,0.00135088326983027,0.000389370193711671,0,0.000105719420657575,0.000908165231031731,0,0.000138056713697987,0,0.00252922277667646,0.00101125571579318,0.000153846153846154,0,0.000203665987780041,0.000735438321239459,0.000207749039160694,0,0.000631082472514698,0,0.00112493170057532,8.43085016693083e-05,0.000412828089692334,0.000196664568911265,0.000785017382527756,0,0.000652182774222476,0.00020891849857239,0.00221651140379056,0.000649139889646219,0.00100594421582076,0.000481877947199945,0.000491216579729129,0,0.00077271221989182,0,0.000506404527852249,0.0004652785855531,0.000318958070303675,0.000741115041266633,0.000870890485521446,0.00121007547049645,0.00201829629467126,0.000394563787812363,0.000343500961802693,0.000504562082159526,0.00123957091775924,0,0,0,0.000311025866984604,0.000197456756970224,0,0,7.829422971527e-05,0,0,0.000215602429120701,0,0,0.000137468854712604,0,0.00106609808102345,0,0.00122157297880571
"225",3.47850285237234e-05,0.000230161821465246,0,0.000842094518730224,8.01881749171389e-05,0.0002213491229041,0,0.00158679784195493,6.42075187004398e-05,0.000292854353768059,0.000444007484697599,0.00171275449598055,0,0,0.000343013949233936,0.002885443583118,0,0,0.000219020733962815,0.000421052631578947,0,0,0.000403246131357427,0.000690283568489936,3.86488366700162e-05,0.000375965547884339,0.000923320436158987,0.000615384615384615,0,0,0.000343204549911747,0.00107337003566359,8.61044619332174e-05,0.000132859467897831,8.06842020332419e-05,0.00115707260630605,0,8.69111767773336e-05,0.000275330396475771,0.000785017382527756,0,0.000244568540333428,0.000185705332064347,0.00112431737873434,0,0,0.000240938973599972,0.000187130125611097,8.56193705263879e-05,8.27905949884093e-05,0,0.0021149836163241,5.81598231941375e-05,0,0.000943237325248442,0.00120957011877979,0.000636881826577079,0.000109690016014742,0.000350723366944323,0.000938902628927361,0,0.000190703218116806,8.69540013332947e-05,0.00123251165889407,3.64166059723234e-05,0.000155512933492302,0.000434404865334492,0.00155410053247051,0.000255922784439895,0,0,0,0.000287469905494269,0,0.000362271110525622,0.000618609846206719,0,0.000515853910172639,0,0.00122157297880571
"226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277920476728655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227",0.00246973702518436,0.000177047554973266,0,0.0010717566602021,0.000775152357532343,0,0,0,0,0.00285532994923858,0,0.000138125362579077,0.000165871863985072,0,0,0,0,0.00204364392102529,0.000194685096855836,0,0,0.00101824586509618,0,0,0.00061838138672026,0.000239250803199125,0,0.000703296703296703,0.00185075021481922,0.000520479746548993,0,0,6.88835695465739e-05,0,0,0.000707099926075917,0.000118031902337032,0.000478011472275335,0,0,0.000335068509543469,0,0,0,0.00124834594162734,0.000512117055326932,0,0,0.000239734237473886,0.000717518489899547,0,0,0.00471094567872514,0,0,0,0.00280228003693915,0.000241318035232433,0.00797895659798334,0,8.4093680359921e-05,0.000381406436233611,0,0,0.00138383102694829,0.00129594111243585,0,0.000152862347456116,0.000365603977771278,0.00039147114857635,0,0,0,0,0,0,0.000883302191268898,0,0,0.00089582018445752
"228",0.00173925142618617,0,0,0,0.000400940874585694,0,0,0,0,0.00263568918391253,0.000602581586375313,0.000193375507610707,0.000725689404934688,0.00216261579677867,0,0,0,0.00755109109802563,0.000170349459748856,0.00206315789473684,0,0.000385282219225583,0,0.00074550625396913,0.00162325114014068,0.000615216351083464,0,0.000351648351648352,0.0020159957697138,0,0,0,0.000258313385799652,0,0,0,0.000421542508346542,0.001564401181992,0,0.000336436021083324,0.000418835636929336,0,0,0,0,0,0,0,0,0.00135224638481069,0,0,0.00168663487262999,0,0,0,0,0.000702016102494351,0,0.00336630942566639,0.000462515241979565,0,0,0,0,0.00051837644497434,0,0,0.00215706346885054,0,0,0,0,0.0011129247662858,0,0.000274937709425208,0,0,0,0.000712584237636663
"229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337795197130236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000592326086479609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208116931295444,0,0,0,0,0,0
"230",0,0.000194752310470592,0.0015695227224085,0.000153108094314586,0.000240564524751417,0.000442698245808201,0.000683082327684351,0,0,0.000244045294806716,0.000951444610066284,0.000828752175474461,0,0,0.000457351932311914,0.00366063738156761,0,0.000381018358157257,0.000146013822641877,0.00071578947368421,0,0.000743044279935052,0.000504057664196784,0.00115967639506309,0,0.000649395037254768,0,0.000637362637362637,0,0,0,0.000484747758041619,8.61044619332174e-05,0.00152788388082506,0.000484105212199451,0.00176774981518979,0,8.69111767773336e-05,0,0,9.57338598695626e-05,0,0,0.000192740122068744,7.49007564976406e-05,9.14494741655235e-05,0.000481877947199945,0.000257303922715258,0,0,0,0.00125111706881144,0,0.000212638713535783,0.00151591712986357,0.000217722621380361,0,0,0.000219202104340202,0.000824402308326463,0.000126140520539881,0,0,0.00123251165889407,0,0,0.000829318379274939,0.000840742911008637,0.000475285171102662,0,0,0,0,0,0.000395204847846134,0.000360855743620586,0,0.000619024692207167,0,0.00219883136185028
"231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701008329679965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234",0,0.000637371197903757,0,0.000102072062876391,0.000240564524751417,0.000332023684356151,0.00107341508636112,0.000317359568390987,0,0.000414877001171417,0,0.000110500290063261,0,0,0.000495464593337907,0.000258397932816537,0,0,0,0.000336842105263158,0.000916234979032315,0,0.000504057664196784,0.000717894911229533,0,0.000341786861713036,0,0.00032967032967033,0.000231343776852403,0,0.000392233771327711,0.000311623558741041,0.000551068556372591,0.000830371674361444,0.000484105212199451,0,0.00020234040400634,0.000239005736137667,0.000117998741346759,0,0,0,0.000649968662225214,0.000770960488274976,0,0.00151806127114769,0,0,3.42477482105552e-05,0.000220774919969092,0,0.00107238605898123,0.000261719204373619,0,0.00104429846723935,0.000217722621380361,0,0,0,0.000137400384721077,0.000336374721439684,0.000953516090584029,0.000521724007999768,0.000799467021985343,0,0.00069980820071536,0.000315930811152358,0.000713357621461874,0.000402164375548406,0.000130490382858783,0,0,0.00107801214560351,0,0.000329337373205111,0.000292121316264284,0,0.000309512346103583,0.0013081824703549,0.000427550542581998
